collateral_id,cached_path,live_url,capture_date,provider,layer,tile_z,tile_x,tile_y,mean_luminance,fetched_at
SG-MS-001,/cache/thumbs/SG-MS-001-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-002,/cache/thumbs/SG-MS-002-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-003,/cache/thumbs/SG-MS-003-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-004,/cache/thumbs/SG-MS-004-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-005,/cache/thumbs/SG-MS-005-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-006,/cache/thumbs/SG-MS-006-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-007,/cache/thumbs/SG-MS-007-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-008,/cache/thumbs/SG-MS-008-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-009,/cache/thumbs/SG-MS-009-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-MS-010,/cache/thumbs/SG-MS-010-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-EC-001,/cache/thumbs/SG-EC-001-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-002,/cache/thumbs/SG-EC-002-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-003,/cache/thumbs/SG-EC-003-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-004,/cache/thumbs/SG-EC-004-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-005,/cache/thumbs/SG-EC-005-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-006,/cache/thumbs/SG-EC-006-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-007,/cache/thumbs/SG-EC-007-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-008,/cache/thumbs/SG-EC-008-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-009,/cache/thumbs/SG-EC-009-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-010,/cache/thumbs/SG-EC-010-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-011,/cache/thumbs/SG-EC-011-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-EC-012,/cache/thumbs/SG-EC-012-902f05b5bf.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3230.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3230,2033,84.8,2026-09-08T19:00:48+00:00
SG-SC-001,/cache/thumbs/SG-SC-001-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-002,/cache/thumbs/SG-SC-002-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-003,/cache/thumbs/SG-SC-003-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-004,/cache/thumbs/SG-SC-004-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-005,/cache/thumbs/SG-SC-005-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-006,/cache/thumbs/SG-SC-006-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-007,/cache/thumbs/SG-SC-007-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-SC-008,/cache/thumbs/SG-SC-008-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-JI-001,/cache/thumbs/SG-JI-001-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-JI-002,/cache/thumbs/SG-JI-002-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-JI-003,/cache/thumbs/SG-JI-003-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-JI-004,/cache/thumbs/SG-JI-004-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-JI-005,/cache/thumbs/SG-JI-005-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-JI-006,/cache/thumbs/SG-JI-006-08db915bba.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2033,116.4,2026-09-08T19:00:48+00:00
SG-KB-001,/cache/thumbs/SG-KB-001-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-002,/cache/thumbs/SG-KB-002-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-003,/cache/thumbs/SG-KB-003-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-004,/cache/thumbs/SG-KB-004-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-005,/cache/thumbs/SG-KB-005-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-006,/cache/thumbs/SG-KB-006-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-007,/cache/thumbs/SG-KB-007-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-KB-008,/cache/thumbs/SG-KB-008-0a3b72c49e.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2033/3229.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3229,2033,90.7,2026-09-08T19:00:48+00:00
SG-WL-001,/cache/thumbs/SG-WL-001-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-WL-002,/cache/thumbs/SG-WL-002-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-WL-003,/cache/thumbs/SG-WL-003-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-WL-004,/cache/thumbs/SG-WL-004-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-WL-005,/cache/thumbs/SG-WL-005-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-WL-006,/cache/thumbs/SG-WL-006-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
SG-BT-001,/cache/thumbs/SG-BT-001-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-002,/cache/thumbs/SG-BT-002-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-003,/cache/thumbs/SG-BT-003-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-004,/cache/thumbs/SG-BT-004-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-005,/cache/thumbs/SG-BT-005-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-006,/cache/thumbs/SG-BT-006-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-007,/cache/thumbs/SG-BT-007-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-008,/cache/thumbs/SG-BT-008-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-009,/cache/thumbs/SG-BT-009-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
SG-BT-010,/cache/thumbs/SG-BT-010-c3d191971d.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2032/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2032,117.0,2026-09-08T19:00:48+00:00
MY-SA-001,/cache/thumbs/MY-SA-001-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
MY-SA-002,/cache/thumbs/MY-SA-002-216ce22e03.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2012,142.3,2026-09-08T19:00:48+00:00
MY-SA-003,/cache/thumbs/MY-SA-003-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
MY-SA-004,/cache/thumbs/MY-SA-004-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
